Total_Invoice_Amount	Year	Total_Invoice_Count	Client	Supplier_ref
1915469.320000	2016	32.000000	"marathonpetroleum"	"s&p global"
1728107.500000	2017	32.000000	"marathonpetroleum"	"s&p global"
499121.500000	2018	124780.375000	"marathonpetroleum"	"s&p global"
1688671.320000	2015	32.000000	"marathonpetroleum"	"s&p global"
2289479.670000	2016	447.500000	"marathonpetroleum"	"saber power services"
1760023.910000	2018	440005.977500	"marathonpetroleum"	"saber power services"
1209779.500000	2015	447.500000	"marathonpetroleum"	"saber power services"
1522136.960000	2017	447.500000	"marathonpetroleum"	"saber power services"
2547775.180000	2015	630.750000	"marathonpetroleum"	"sachs electric company"
3706153.700000	2017	630.750000	"marathonpetroleum"	"sachs electric company"
888107.640000	2018	222026.910000	"marathonpetroleum"	"sachs electric company"
2719756.910000	2016	630.750000	"marathonpetroleum"	"sachs electric company"
8401012.480000	2015	286.000000	"marathonpetroleum"	"safway services"
2062799.050000	2016	286.000000	"marathonpetroleum"	"safway services"
126269.850000	2017	286.000000	"marathonpetroleum"	"safway services"
483292.000000	2018	120823.000000	"marathonpetroleum"	"sage environmental consulting lp"
4303700.290000	2015	184.500000	"marathonpetroleum"	"sage environmental consulting lp"
2321258.440000	2017	184.500000	"marathonpetroleum"	"sage environmental consulting lp"
2329929.320000	2016	184.500000	"marathonpetroleum"	"sage environmental consulting lp"
65479.850000	2017	48.250000	"marathonpetroleum"	"sap america"
14928896.450000	2015	48.250000	"marathonpetroleum"	"sap america"
103460.000000	2018	25865.000000	"marathonpetroleum"	"sap america"
9429300.750000	2016	48.250000	"marathonpetroleum"	"sap america"
21248404.800000	2015	3553.750000	"marathonpetroleum"	"savage services corporation"
19147591.950000	2018	4786897.987500	"marathonpetroleum"	"savage services corporation"
20483942.810000	2016	3553.750000	"marathonpetroleum"	"savage services corporation"
16757133.090000	2017	3553.750000	"marathonpetroleum"	"savage services corporation"
3303726.440000	2017	197.250000	"marathonpetroleum"	"schneider electric"
4271890.740000	2015	197.250000	"marathonpetroleum"	"schneider electric"
3452767.720000	2018	863191.930000	"marathonpetroleum"	"schneider electric"
4445790.000000	2016	197.250000	"marathonpetroleum"	"schneider electric"
	2015	17.250000	"marathonpetroleum"	"science applications international"
2809237.260000	2018	702309.315000	"marathonpetroleum"	"science applications international"
2136845.330000	2017	17.250000	"marathonpetroleum"	"science applications international"
1723799.000000	2016	17.250000	"marathonpetroleum"	"science applications international"
2688227.360000	2018	672056.840000	"marathonpetroleum"	"sdr coating co"
3820595.920000	2016	420.000000	"marathonpetroleum"	"sdr coating co"
2125811.620000	2017	420.000000	"marathonpetroleum"	"sdr coating co"
3532405.350000	2015	420.000000	"marathonpetroleum"	"sdr coating co"
1650844.370000	2018	412711.092500	"marathonpetroleum"	"seabulk towing"
2199680.840000	2016	470.250000	"marathonpetroleum"	"seabulk towing"
2222311.640000	2015	470.250000	"marathonpetroleum"	"seabulk towing"
1562628.430000	2017	470.250000	"marathonpetroleum"	"seabulk towing"
2196448.810000	2016	160.000000	"marathonpetroleum"	"seacor holdings"
467021.500000	2017	160.000000	"marathonpetroleum"	"seacor holdings"
4227888.050000	2015	160.000000	"marathonpetroleum"	"seacor holdings"
438431.500000	2018	109607.875000	"marathonpetroleum"	"seacor holdings"
1992777.650000	2017	841.000000	"marathonpetroleum"	"seal tech"
134708.220000	2018	33677.055000	"marathonpetroleum"	"seal tech"
4696875.720000	2016	841.000000	"marathonpetroleum"	"seal tech"
3643941.150000	2015	841.000000	"marathonpetroleum"	"seal tech"
2550000.700000	2016	364.000000	"marathonpetroleum"	"securitas security svcs usa"
1946376.430000	2017	364.000000	"marathonpetroleum"	"securitas security svcs usa"
2626717.900000	2015	364.000000	"marathonpetroleum"	"securitas security svcs usa"
1963245.360000	2018	490811.340000	"marathonpetroleum"	"securitas security svcs usa"
28808770.630000	2015	2893.250000	"marathonpetroleum"	"senco construction"
14231098.480000	2018	3557774.620000	"marathonpetroleum"	"senco construction"
14197355.310000	2017	2893.250000	"marathonpetroleum"	"senco construction"
31935131.900000	2016	2893.250000	"marathonpetroleum"	"senco construction"
6076991.990000	2016	588.250000	"marathonpetroleum"	"sentinel integrity solutions"
3126986.080000	2015	588.250000	"marathonpetroleum"	"sentinel integrity solutions"
3161505.510000	2018	790376.377500	"marathonpetroleum"	"sentinel integrity solutions"
2586829.310000	2017	588.250000	"marathonpetroleum"	"sentinel integrity solutions"
2071631.410000	2018	517907.852500	"marathonpetroleum"	"set environmental"
1933260.050000	2017	542.000000	"marathonpetroleum"	"setpoint integrated solutions 1"
1100193.950000	2015	542.000000	"marathonpetroleum"	"setpoint integrated solutions 1"
5667289.210000	2018	1416822.302500	"marathonpetroleum"	"setpoint integrated solutions 1"
2253501.140000	2016	542.000000	"marathonpetroleum"	"setpoint integrated solutions 1"
10695703.130000	2016	2975.500000	"marathonpetroleum"	"sgs usa"
7237430.130000	2017	2975.500000	"marathonpetroleum"	"sgs usa"
7471169.860000	2018	1867792.465000	"marathonpetroleum"	"sgs usa"
12727282.340000	2015	2975.500000	"marathonpetroleum"	"sgs usa"
8329681.490000	2016	58.500000	"marathonpetroleum"	"shaub construction company"
1817515.360000	2017	58.500000	"marathonpetroleum"	"shaub construction company"
9837463.130000	2018	2459365.782500	"marathonpetroleum"	"shaub construction company"
10877827.440000	2015	58.500000	"marathonpetroleum"	"shaub construction company"
839005.950000	2015	242.750000	"marathonpetroleum"	"shermco industries"
1154492.220000	2016	242.750000	"marathonpetroleum"	"shermco industries"
1050111.620000	2017	242.750000	"marathonpetroleum"	"shermco industries"
1208383.000000	2018	302095.750000	"marathonpetroleum"	"shermco industries"
1462631.180000	2018	365657.795000	"marathonpetroleum"	"shikoku international corp"
1687509.490000	2017	679.750000	"marathonpetroleum"	"shikoku international corp"
3936900.720000	2015	679.750000	"marathonpetroleum"	"shikoku international corp"
2863997.940000	2016	679.750000	"marathonpetroleum"	"shikoku international corp"
2792485.540000	2016	237.250000	"marathonpetroleum"	"shields facilities maintenance"
1172.870000	2015	237.250000	"marathonpetroleum"	"shields facilities maintenance"
2909888.970000	2017	237.250000	"marathonpetroleum"	"shields facilities maintenance"
7282568.180000	2018	1820642.045000	"marathonpetroleum"	"shields facilities maintenance"
2165386.100000	2016	24.750000	"marathonpetroleum"	"shores builders"
1258366.660000	2017	24.750000	"marathonpetroleum"	"shores builders"
910717.050000	2015	24.750000	"marathonpetroleum"	"shores builders"
1240585.800000	2018	310146.450000	"marathonpetroleum"	"shores builders"
181998.400000	2018	45499.600000	"marathonpetroleum"	"sidney electric co"
1651771.620000	2016	65.500000	"marathonpetroleum"	"sidney electric co"
131864.350000	2015	65.500000	"marathonpetroleum"	"sidney electric co"
5071971.410000	2017	65.500000	"marathonpetroleum"	"sidney electric co"
5910797.390000	2018	1477699.347500	"marathonpetroleum"	"siemens"
12898346.360000	2015	1022.500000	"marathonpetroleum"	"siemens"
9164632.360000	2017	1022.500000	"marathonpetroleum"	"siemens"
10255260.090000	2016	1022.500000	"marathonpetroleum"	"siemens"
1942791.420000	2017	263.500000	"marathonpetroleum"	"sigma engineers & constructors"
2343282.960000	2016	263.500000	"marathonpetroleum"	"sigma engineers & constructors"
1932287.940000	2015	263.500000	"marathonpetroleum"	"sigma engineers & constructors"
7523597.370000	2018	1880899.342500	"marathonpetroleum"	"sigma engineers & constructors"
3703677.110000	2016	8.750000	"marathonpetroleum"	"sihi pumps"
619372.520000	2015	8.750000	"marathonpetroleum"	"sihi pumps"
1315.590000	2017	8.750000	"marathonpetroleum"	"sihi pumps"
1223584.520000	2015	106.250000	"marathonpetroleum"	"smith & burgess"
1275110.280000	2017	106.250000	"marathonpetroleum"	"smith & burgess"
1776473.090000	2018	444118.272500	"marathonpetroleum"	"smith & burgess"
1272396.760000	2016	106.250000	"marathonpetroleum"	"smith & burgess"
14071368.770000	2018	3517842.192500	"marathonpetroleum"	"smith construction group"
18714033.350000	2016	81.750000	"marathonpetroleum"	"smith construction group"
7034569.800000	2017	81.750000	"marathonpetroleum"	"smith construction group"
18063874.730000	2015	81.750000	"marathonpetroleum"	"smith construction group"
1286559.510000	2016	443.000000	"marathonpetroleum"	"sodexo usa"
1080441.200000	2018	270110.300000	"marathonpetroleum"	"sodexo usa"
1965036.070000	2015	443.000000	"marathonpetroleum"	"sodexo usa"
693837.820000	2017	443.000000	"marathonpetroleum"	"sodexo usa"
9368977.290000	2015	57.500000	"marathonpetroleum"	"solarc"
11863704.670000	2016	57.500000	"marathonpetroleum"	"solarc"
10311901.060000	2018	2577975.265000	"marathonpetroleum"	"solarc"
10269954.830000	2017	57.500000	"marathonpetroleum"	"solarc"
15810648.250000	2015	358.500000	"marathonpetroleum"	"solenis"
15731503.260000	2018	3932875.815000	"marathonpetroleum"	"solenis"
15296905.220000	2017	358.500000	"marathonpetroleum"	"solenis"
17333939.140000	2016	358.500000	"marathonpetroleum"	"solenis"
1406059.160000	2016	9095.250000	"marathonpetroleum"	"source north america corporation"
989483.270000	2017	9095.250000	"marathonpetroleum"	"source north america corporation"
805019.790000	2018	201254.947500	"marathonpetroleum"	"source north america corporation"
961529.750000	2015	9095.250000	"marathonpetroleum"	"source north america corporation"
1606507.980000	2018	401626.995000	"marathonpetroleum"	"source one transportation"
5997765.000000	2016	15.250000	"marathonpetroleum"	"southcross marketing company"
1107878.500000	2018	276969.625000	"marathonpetroleum"	"southcross marketing company"
542292.500000	2017	15.250000	"marathonpetroleum"	"southcross marketing company"
12184448.500000	2015	15.250000	"marathonpetroleum"	"southcross marketing company"
1349978.790000	2015	495.250000	"marathonpetroleum"	"southern chem industries"
1170926.170000	2018	292731.542500	"marathonpetroleum"	"southern chem industries"
1250818.760000	2016	495.250000	"marathonpetroleum"	"southern chem industries"
958225.340000	2017	495.250000	"marathonpetroleum"	"southern chem industries"
7683194.530000	2016	287.250000	"marathonpetroleum"	"southern valve service"
1827545.790000	2018	456886.447500	"marathonpetroleum"	"southern valve service"
3204129.940000	2017	287.250000	"marathonpetroleum"	"southern valve service"
1998545.440000	2015	287.250000	"marathonpetroleum"	"southern valve service"
189115.130000	2018	47278.782500	"marathonpetroleum"	"southwest stainless lp"
6732242.900000	2016	1182.000000	"marathonpetroleum"	"southwest stainless lp"
766684.690000	2017	1182.000000	"marathonpetroleum"	"southwest stainless lp"
4444106.170000	2015	1182.000000	"marathonpetroleum"	"southwest stainless lp"
1635413.540000	2017	109.750000	"marathonpetroleum"	"spade corporation"
3072281.870000	2016	109.750000	"marathonpetroleum"	"spade corporation"
2069181.430000	2018	517295.357500	"marathonpetroleum"	"spade corporation"
1477848.210000	2015	109.750000	"marathonpetroleum"	"spade corporation"
3802008.390000	2016	1203.500000	"marathonpetroleum"	"special project staffing by salem"
3402230.690000	2018	850557.672500	"marathonpetroleum"	"special project staffing by salem"
3601520.330000	2015	1203.500000	"marathonpetroleum"	"special project staffing by salem"
3022144.920000	2017	1203.500000	"marathonpetroleum"	"special project staffing by salem"
	2018		"marathonpetroleum"	"specialized maintenance services"
3527717.240000	2017	811.000000	"marathonpetroleum"	"specialized maintenance services"
3305182.650000	2015	811.000000	"marathonpetroleum"	"specialized maintenance services"
8017742.610000	2016	811.000000	"marathonpetroleum"	"specialized maintenance services"
7553785.290000	2015	225.750000	"marathonpetroleum"	"specialty tank services"
1825267.500000	2017	225.750000	"marathonpetroleum"	"specialty tank services"
3757757.660000	2016	225.750000	"marathonpetroleum"	"specialty tank services"
1505713.860000	2018	376428.465000	"marathonpetroleum"	"specialty tank services"
46618928.950000	2017	2294.250000	"marathonpetroleum"	"specialty welding and turnarounds"
18323954.060000	2015	2294.250000	"marathonpetroleum"	"specialty welding and turnarounds"
77609260.430000	2018	19402315.107500	"marathonpetroleum"	"specialty welding and turnarounds"
78794834.620000	2016	2294.250000	"marathonpetroleum"	"specialty welding and turnarounds"
776776.050000	2018	194194.012500	"marathonpetroleum"	"spirax sarco"
19306588.370000	2015	4744.500000	"marathonpetroleum"	"sprint waste services lp"
11091539.060000	2018	2772884.765000	"marathonpetroleum"	"sprint waste services lp"
14738143.240000	2016	4744.500000	"marathonpetroleum"	"sprint waste services lp"
12376116.930000	2017	4744.500000	"marathonpetroleum"	"sprint waste services lp"
3249697.180000	2016	256.750000	"marathonpetroleum"	"spx corporation"
5968778.180000	2015	256.750000	"marathonpetroleum"	"spx corporation"
1641550.830000	2018	410387.707500	"marathonpetroleum"	"spx corporation"
4206893.640000	2017	256.750000	"marathonpetroleum"	"spx corporation"
21517209.500000	2018	5379302.375000	"marathonpetroleum"	"standard constructors"
2557352.840000	2017	2070.750000	"marathonpetroleum"	"standard steel supply lp"
1000870.060000	2018	250217.515000	"marathonpetroleum"	"standard steel supply lp"
2507377.620000	2016	2070.750000	"marathonpetroleum"	"standard steel supply lp"
1968708.570000	2015	2070.750000	"marathonpetroleum"	"standard steel supply lp"
985678.820000	2016	213.250000	"marathonpetroleum"	"standex international corporation"
663731.660000	2017	213.250000	"marathonpetroleum"	"standex international corporation"
2549409.980000	2015	213.250000	"marathonpetroleum"	"standex international corporation"
4063292.990000	2018	1015823.247500	"marathonpetroleum"	"stanley convergent security"
3847631.290000	2017	695.500000	"marathonpetroleum"	"stanley convergent security"
6450350.750000	2016	695.500000	"marathonpetroleum"	"stanley convergent security"
5505316.500000	2015	695.500000	"marathonpetroleum"	"stanley convergent security"
2568910.660000	2016	3521.250000	"marathonpetroleum"	"staples advantage"
1954016.310000	2018	488504.077500	"marathonpetroleum"	"staples advantage"
1786939.010000	2017	3521.250000	"marathonpetroleum"	"staples advantage"
2910880.220000	2015	3521.250000	"marathonpetroleum"	"staples advantage"
20559820.690000	2018	5139955.172500	"marathonpetroleum"	"starcon international"
36865764.250000	2016	2613.250000	"marathonpetroleum"	"starcon international"
19273984.490000	2017	2613.250000	"marathonpetroleum"	"starcon international"
34927357.610000	2015	2613.250000	"marathonpetroleum"	"starcon international"
3571901.270000	2016	2224.750000	"marathonpetroleum"	"state electric supply co ers"
2194182.430000	2017	2224.750000	"marathonpetroleum"	"state electric supply co ers"
3297851.060000	2015	2224.750000	"marathonpetroleum"	"state electric supply co ers"
2401142.630000	2018	600285.657500	"marathonpetroleum"	"state electric supply company"
2752766.200000	2018	688191.550000	"marathonpetroleum"	"stenstrom petroleum services group"
1281139.920000	2017	129.500000	"marathonpetroleum"	"stewart security patrol"
1740838.660000	2015	129.500000	"marathonpetroleum"	"stewart security patrol"
1909936.310000	2016	129.500000	"marathonpetroleum"	"stewart security patrol"
1499260.330000	2018	374815.082500	"marathonpetroleum"	"stewart security patrol"
893735.290000	2015	58.250000	"marathonpetroleum"	"stress engineering svcs"
1083749.170000	2017	58.250000	"marathonpetroleum"	"stress engineering svcs"
1183168.010000	2016	58.250000	"marathonpetroleum"	"stress engineering svcs"
1264392.700000	2018	316098.175000	"marathonpetroleum"	"stress engineering svcs"
455941.730000	2015	188.750000	"marathonpetroleum"	"stronghold inspection"
638102.620000	2018	159525.655000	"marathonpetroleum"	"stronghold inspection"
1652819.390000	2016	188.750000	"marathonpetroleum"	"stronghold inspection"
1300626.000000	2017	188.750000	"marathonpetroleum"	"stronghold inspection"
964150.710000	2018	241037.677500	"marathonpetroleum"	"structural preservation systems"
2862617.430000	2017	214.250000	"marathonpetroleum"	"structural preservation systems"
3021155.830000	2016	214.250000	"marathonpetroleum"	"structural preservation systems"
2002459.580000	2015	214.250000	"marathonpetroleum"	"structural preservation systems"
1180143.440000	2018	295035.860000	"marathonpetroleum"	"submar"
5387101.610000	2018	1346775.402500	"marathonpetroleum"	"suez wts usa"
6316778.560000	2016	278.000000	"marathonpetroleum"	"sulzer"
6769317.200000	2017	278.000000	"marathonpetroleum"	"sulzer"
3690696.090000	2015	278.000000	"marathonpetroleum"	"sulzer"
6755782.990000	2018	1688945.747500	"marathonpetroleum"	"sulzer"
2774918.120000	2017	173.500000	"marathonpetroleum"	"summit environmental services"
6548675.720000	2015	173.500000	"marathonpetroleum"	"summit environmental services"
852212.250000	2018	213053.062500	"marathonpetroleum"	"summit environmental services"
7668894.720000	2016	173.500000	"marathonpetroleum"	"summit environmental services"
19461415.810000	2015	331.250000	"marathonpetroleum"	"sumter transport company"
2700149.660000	2017	331.250000	"marathonpetroleum"	"sumter transport company"
5113269.510000	2016	331.250000	"marathonpetroleum"	"sumter transport company"
2790877.550000	2018	697719.387500	"marathonpetroleum"	"sumter transport company"
722011.110000	2016	111.500000	"marathonpetroleum"	"sunshine electronic display"
2463324.320000	2015	111.500000	"marathonpetroleum"	"sunshine electronic display"
194102.240000	2017	111.500000	"marathonpetroleum"	"sunshine electronic display"
6568171.740000	2016	524.250000	"marathonpetroleum"	"superheat fgh services"
5300489.890000	2017	524.250000	"marathonpetroleum"	"superheat fgh services"
2828811.800000	2015	524.250000	"marathonpetroleum"	"superheat fgh services"
5050947.140000	2018	1262736.785000	"marathonpetroleum"	"superheat fgh services"
1124352.950000	2015	87.000000	"marathonpetroleum"	"superior marine ways"
1304378.990000	2017	87.000000	"marathonpetroleum"	"superior marine ways"
1047266.760000	2016	87.000000	"marathonpetroleum"	"superior marine ways"
2088690.880000	2018	522172.720000	"marathonpetroleum"	"superior marine ways"
2342828.980000	2018	585707.245000	"marathonpetroleum"	"surveying and mapping"
537978.510000	2018	134494.627500	"marathonpetroleum"	"swartz mowing"
397470.760000	2015	773.500000	"marathonpetroleum"	"swiech electric & mechanical co"
1153880.880000	2017	773.500000	"marathonpetroleum"	"swiech electric & mechanical co"
1014021.490000	2018	253505.372500	"marathonpetroleum"	"swiech electric & mechanical co"
1480862.970000	2016	773.500000	"marathonpetroleum"	"swiech electric & mechanical co"
393881.930000	2015	547.500000	"marathonpetroleum"	"swift technical services"
2057095.410000	2017	547.500000	"marathonpetroleum"	"swift technical services"
3084765.910000	2018	771191.477500	"marathonpetroleum"	"swift technical services"
1380051.420000	2016	547.500000	"marathonpetroleum"	"swift technical services"
2831439.980000	2016	8.750000	"marathonpetroleum"	"symantec corporation"
94627.500000	2017	8.750000	"marathonpetroleum"	"symantec corporation"
1478342.700000	2015	8.750000	"marathonpetroleum"	"symantec corporation"
2245377.520000	2017	525.500000	"marathonpetroleum"	"synergy companies"
2385306.140000	2018	596326.535000	"marathonpetroleum"	"synergy companies"
2326551.150000	2016	525.500000	"marathonpetroleum"	"synergy companies"
3042556.490000	2015	525.500000	"marathonpetroleum"	"synergy companies"
1284975.860000	2016	58.750000	"marathonpetroleum"	"t&l lease service"
2325558.160000	2017	58.750000	"marathonpetroleum"	"t&l lease service"
3398.540000	2015	58.750000	"marathonpetroleum"	"t&l lease service"
833530.730000	2018	208382.682500	"marathonpetroleum"	"t&l lease service"
7188.830000	2018	1797.207500	"marathonpetroleum"	"tank consultants"
640300.850000	2017	191.250000	"marathonpetroleum"	"tank consultants"
2521548.070000	2016	191.250000	"marathonpetroleum"	"tank consultants"
2541175.670000	2015	191.250000	"marathonpetroleum"	"tank consultants"
151044.070000	2017	51.750000	"marathonpetroleum"	"taoenpro"
4467524.830000	2016	51.750000	"marathonpetroleum"	"taoenpro"
607584.790000	2015	51.750000	"marathonpetroleum"	"taoenpro"
6344421.580000	2016	2100.750000	"marathonpetroleum"	"taylor & hill"
3549259.530000	2017	2100.750000	"marathonpetroleum"	"taylor & hill"
4389734.970000	2015	2100.750000	"marathonpetroleum"	"taylor & hill"
4471838.110000	2018	1117959.527500	"marathonpetroleum"	"taylor & hill"
3149948.160000	2018	787487.040000	"marathonpetroleum"	"tci services"
1193353.350000	2015	191.750000	"marathonpetroleum"	"td williamson"
3149861.000000	2017	191.750000	"marathonpetroleum"	"td williamson"
3447216.940000	2016	191.750000	"marathonpetroleum"	"td williamson"
1971389.780000	2018	492847.445000	"marathonpetroleum"	"tdw us"
4943197.480000	2015	1689.500000	"marathonpetroleum"	"team industrial svcs"
3353444.680000	2017	1689.500000	"marathonpetroleum"	"team industrial svcs"
4863725.900000	2016	1689.500000	"marathonpetroleum"	"team industrial svcs"
7276456.630000	2018	1819114.157500	"marathonpetroleum"	"team industrial svcs"
2240041.500000	2015	105.750000	"marathonpetroleum"	"tech mahindra limited"
913459.800000	2018	228364.950000	"marathonpetroleum"	"tech mahindra limited"
1277320.000000	2016	105.750000	"marathonpetroleum"	"tech mahindra limited"
694740.000000	2017	105.750000	"marathonpetroleum"	"tech mahindra limited"
5230900.450000	2016	1109.750000	"marathonpetroleum"	"technology consulting"
4655189.010000	2017	1109.750000	"marathonpetroleum"	"technology consulting"
5249306.350000	2015	1109.750000	"marathonpetroleum"	"technology consulting"
3616977.890000	2018	904244.472500	"marathonpetroleum"	"technology consulting"
7368355.320000	2018	1842088.830000	"marathonpetroleum"	"teksystems"
7397517.050000	2016	539.000000	"marathonpetroleum"	"teksystems"
3717130.920000	2017	539.000000	"marathonpetroleum"	"teksystems"
6208414.120000	2015	539.000000	"marathonpetroleum"	"teksystems"
1508309.170000	2016	798.250000	"marathonpetroleum"	"tennille"
1223739.970000	2017	798.250000	"marathonpetroleum"	"tennille"
1772606.970000	2018	443151.742500	"marathonpetroleum"	"tennille"
1609454.290000	2015	798.250000	"marathonpetroleum"	"tennille"
2850914.140000	2016	10875.500000	"marathonpetroleum"	"terpening trucking co"
2393975.740000	2018	598493.935000	"marathonpetroleum"	"terpening trucking co"
2638738.320000	2015	10875.500000	"marathonpetroleum"	"terpening trucking co"
2146391.690000	2017	10875.500000	"marathonpetroleum"	"terpening trucking co"
4891303.950000	2016	54.250000	"marathonpetroleum"	"texas city terminal railway company"
24425.000000	2018	6106.250000	"marathonpetroleum"	"texas city terminal railway company"
1591237.630000	2017	54.250000	"marathonpetroleum"	"texas city terminal railway company"
4726346.230000	2015	54.250000	"marathonpetroleum"	"texas city terminal railway company"
1580140.060000	2016	972.750000	"marathonpetroleum"	"texas gulf coast fluid"
3314699.320000	2018	828674.830000	"marathonpetroleum"	"texas gulf coast fluid"
1900140.610000	2017	972.750000	"marathonpetroleum"	"texas gulf coast fluid"
1034531.840000	2015	972.750000	"marathonpetroleum"	"texas gulf coast fluid"
1310050.200000	2018	327512.550000	"marathonpetroleum"	"tge industrial services"
869457.840000	2018	217364.460000	"marathonpetroleum"	"the colt group"
866958.050000	2017	197.250000	"marathonpetroleum"	"the delfield co"
5798503.780000	2015	197.250000	"marathonpetroleum"	"the delfield co"
433300.020000	2018	108325.005000	"marathonpetroleum"	"the delfield co"
2346192.890000	2016	197.250000	"marathonpetroleum"	"the delfield co"
8792670.440000	2018	2198167.610000	"marathonpetroleum"	"the home city ice company"
8232886.540000	2015	62839.000000	"marathonpetroleum"	"the home city ice company"
7582232.990000	2017	62839.000000	"marathonpetroleum"	"the home city ice company"
9602150.930000	2016	62839.000000	"marathonpetroleum"	"the home city ice company"
631620.870000	2018	157905.217500	"marathonpetroleum"	"the mannik & smith group"
1444018.970000	2015	199.750000	"marathonpetroleum"	"the mannik & smith group"
1442524.830000	2016	199.750000	"marathonpetroleum"	"the mannik & smith group"
1262561.780000	2017	199.750000	"marathonpetroleum"	"the mannik & smith group"
3006989.630000	2015	705.500000	"marathonpetroleum"	"the rezult group"
1483096.240000	2017	705.500000	"marathonpetroleum"	"the rezult group"
3310570.720000	2016	705.500000	"marathonpetroleum"	"the rezult group"
2613888.820000	2018	653472.205000	"marathonpetroleum"	"the rezult group"
931488.630000	2017	402.750000	"marathonpetroleum"	"the rovisys company"
2417094.010000	2015	402.750000	"marathonpetroleum"	"the rovisys company"
1314293.630000	2018	328573.407500	"marathonpetroleum"	"the rovisys company"
1378368.070000	2016	402.750000	"marathonpetroleum"	"the rovisys company"
5697918.140000	2015	44.750000	"marathonpetroleum"	"the standard register company"
995278.530000	2017	44.750000	"marathonpetroleum"	"the standard register company"
631028.590000	2018	157757.147500	"marathonpetroleum"	"the standard register company"
3172457.680000	2016	44.750000	"marathonpetroleum"	"the standard register company"
4686614.200000	2018	1171653.550000	"marathonpetroleum"	"the vane brothers company"
6444528.010000	2015	108.000000	"marathonpetroleum"	"the vane brothers company"
3984706.120000	2017	108.000000	"marathonpetroleum"	"the vane brothers company"
5348468.510000	2016	108.000000	"marathonpetroleum"	"the vane brothers company"
1371961.760000	2018	342990.440000	"marathonpetroleum"	"the wasserstrom company"
2545819.570000	2016	271.250000	"marathonpetroleum"	"tideland construction"
1974277.050000	2018	493569.262500	"marathonpetroleum"	"tideland construction"
804279.100000	2017	271.250000	"marathonpetroleum"	"tideland construction"
337435.770000	2015	271.250000	"marathonpetroleum"	"tideland construction"
2310343.330000	2018	577585.832500	"marathonpetroleum"	"tnt staff pro"
1669122.580000	2017	2012.000000	"marathonpetroleum"	"tnt staff pro"
4457816.200000	2016	2012.000000	"marathonpetroleum"	"tnt staff pro"
5492987.050000	2015	2012.000000	"marathonpetroleum"	"tnt staff pro"
1676034.350000	2017	123.250000	"marathonpetroleum"	"tolunaywong engineers"
1694967.650000	2016	123.250000	"marathonpetroleum"	"tolunaywong engineers"
1452417.170000	2015	123.250000	"marathonpetroleum"	"tolunaywong engineers"
1214472.780000	2018	303618.195000	"marathonpetroleum"	"tolunaywong engineers"
2376663.250000	2018	594165.812500	"marathonpetroleum"	"torcsill foundations"
4805862.300000	2017	701.250000	"marathonpetroleum"	"total industrial services"
3096873.450000	2015	701.250000	"marathonpetroleum"	"total industrial services"
2198639.400000	2018	549659.850000	"marathonpetroleum"	"total industrial services"
5071244.070000	2016	701.250000	"marathonpetroleum"	"total industrial services"
3295961.550000	2015	3132.500000	"marathonpetroleum"	"total safety us"
5730247.890000	2016	3132.500000	"marathonpetroleum"	"total safety us"
2306663.650000	2017	3132.500000	"marathonpetroleum"	"total safety us"
1167415.860000	2018	291853.965000	"marathonpetroleum"	"total safety us"
1557125.610000	2018	389281.402500	"marathonpetroleum"	"tpg mt vernon marine"
24521.770000	2017	13.500000	"marathonpetroleum"	"tpg transport"
3988904.640000	2016	13.500000	"marathonpetroleum"	"tpg transport"
2850866.550000	2015	13.500000	"marathonpetroleum"	"tpg transport"
5359282.500000	2018	1339820.625000	"marathonpetroleum"	"transource truck & trailer"
4868487.350000	2015	294.750000	"marathonpetroleum"	"trc companies"
2536560.450000	2017	294.750000	"marathonpetroleum"	"trc companies"
2656680.800000	2018	664170.200000	"marathonpetroleum"	"trc companies"
3994466.950000	2016	294.750000	"marathonpetroleum"	"trc companies"
19191917.250000	2018	4797979.312500	"marathonpetroleum"	"trc global mobility"
3625202.980000	2017	3.250000	"marathonpetroleum"	"trc global mobility"
	2015	3.250000	"marathonpetroleum"	"trc global mobility"
	2016	3.250000	"marathonpetroleum"	"trc global mobility"
4935831.690000	2017	289.750000	"marathonpetroleum"	"triamerica contractors"
7775145.500000	2015	289.750000	"marathonpetroleum"	"triamerica contractors"
4944173.400000	2018	1236043.350000	"marathonpetroleum"	"triamerica contractors"
5097184.790000	2016	289.750000	"marathonpetroleum"	"triamerica contractors"
1195902.230000	2015	1661.500000	"marathonpetroleum"	"tristar transport"
818871.180000	2018	204717.795000	"marathonpetroleum"	"tristar transport"
1460301.240000	2016	1661.500000	"marathonpetroleum"	"tristar transport"
1205542.380000	2017	1661.500000	"marathonpetroleum"	"tristar transport"
8929602.280000	2017	1072.250000	"marathonpetroleum"	"triad electric & controls"
7021351.990000	2018	1755337.997500	"marathonpetroleum"	"triad electric & controls"
25829605.340000	2016	1072.250000	"marathonpetroleum"	"triad electric & controls"
9435418.580000	2015	1072.250000	"marathonpetroleum"	"triad electric & controls"
5160954.400000	2015	382.750000	"marathonpetroleum"	"trinity consultants"
3360689.540000	2018	840172.385000	"marathonpetroleum"	"trinity consultants"
6862050.880000	2016	382.750000	"marathonpetroleum"	"trinity consultants"
4483711.040000	2017	382.750000	"marathonpetroleum"	"trinity consultants"
1824460.280000	2016	69.250000	"marathonpetroleum"	"trinity industries"
